formula,element1,n1,element2,n2,element3,n3,crystalsystem,spacegroup,bandgap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ca2(Fe2O3)11,Ca,2,Fe,22,O,33,trigonal,155,0,39296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ca2Fe9O13,Ca,2,Fe,9,O,13,monoclinic,12,0,100826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ca3(CoO3)2,Ca,6,Co,4,O,12,trigonal,167,0,245504,153193,246282,157585,82174,246281,82173,245502,82175,,,,,,,,,,,,,,,,,,,,,,,,,,
Ca2CuO3,Ca,2,O,3,Cu,1,orthorhombic,71,0,16216,80666,202995,68885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CaCu2O3,Ca,2,O,6,Cu,4,orthorhombic,59,0,15094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CaCuO2,Ca,4,O,8,Cu,4,orthorhombic,18,0,84868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KV6O11,K,2,O,22,V,12,hexagonal,194,0,410568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KV4O10,K,2,O,20,V,8,orthorhombic,63,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KMnO2,K,2,Mn,2,O,4,monoclinic,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KMn6O12,K,2,Mn,12,O,24,tetragonal,87,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K11Mn4O16,K,11,Mn,4,O,16,tetragonal,121,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K3(FeO2)2,K,6,Fe,4,O,8,orthorhombic,70,0,94465,94466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KCoO2,K,2,Co,2,O,4,tetragonal,122,0,4199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K4(CoO2)7,K,8,Co,14,O,28,hexagonal,176,0,152439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YMnO3,Y,2,Mn,2,O,6,hexagonal,194,0,422982,182284,422989,422990,73361,181182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YMnO3,Y,6,Mn,6,O,18,hexagonal,185,0,98061,422983,422984,422985,182286,422987,98060,280589,280590,154127,163216,163217,422988,422986,164405,164406,162200,182285,181183,,,,,,,,,,,,,,,,
Y6Fe16O,Y,6,Fe,16,O,1,cubic,229,0,9640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y(FeO2)2,Y,1,Fe,2,O,4,trigonal,166,0,67701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YNiO3,Y,4,Ni,4,O,12,orthorhombic,62,0,89417,88043,92047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y(CuO2)2,Y,2,O,8,Cu,4,tetragonal,88,0,83493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y2CuO4,Y,2,O,4,Cu,1,tetragonal,139,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y2CuO4,Y,4,O,8,Cu,2,orthorhombic,64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La11Mn12O36,Mn,12,O,36,La,11,monoclinic,5,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BaV10O17,Ba,2,O,34,V,20,monoclinic,15,0.0017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y4Cu7O16,Y,8,O,32,Cu,14,triclinic,2,0.0019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sr4Cr3O9,Cr,9,O,27,Sr,12,trigonal,143,0.0025,85045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ba2Cr7O14,Cr,7,Ba,2,O,14,trigonal,166,0.0026,2766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KV4O8,K,1,O,8,V,4,tetragonal,87,0.0026,100596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BaCu3O4,O,4,Ba,1,Cu,3,orthorhombic,65,0.0032,65881,87251,83079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La14Mn16O45,Mn,16,O,45,La,14,triclinic,1,0.0035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y6Cu11O24,Y,6,O,24,Cu,11,triclinic,2,0.0036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La8Cu7O19,O,38,Cu,14,La,16,triclinic,2,0.0038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BaMn3O6,Mn,6,Ba,2,O,12,monoclinic,12,0.0041,93226,78003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La11Mn12O36,Mn,24,O,72,La,22,monoclinic,11,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sr12Fe8O27,Sr,12,Fe,8,O,27,triclinic,2,0.0061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La8Ni4O17,Ni,4,O,17,La,8,triclinic,1,0.0069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ba2(CuO2)3,O,12,Ba,4,Cu,6,orthorhombic,69,0.0074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K3V14O28,K,6,O,56,V,28,tetragonal,87,0.0083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BaMn4O8,Mn,4,Ba,1,O,8,tetragonal,87,0.0085,62096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K3Mn2O8,K,6,Mn,4,O,16,trigonal,166,0.0087,55420,165117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ca19(Cu12O23)2,Ca,19,O,46,Cu,24,triclinic,1,0.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La5Mn5O16,Mn,15,O,48,La,15,triclinic,1,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ca7Cu17O24,Ca,7,O,24,Cu,17,orthorhombic,25,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La5Mn6O18,Mn,12,O,36,La,10,triclinic,2,0.0116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ba2Co9O14,Co,9,Ba,2,O,14,trigonal,166,0.0138,161771,240500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KV6O11,K,2,O,22,V,12,hexagonal,194,0.015,410568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sr2Cu3O5,Sr,2,O,5,Cu,3,orthorhombic,65,0.0152,50089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LaFe12O19,Fe,24,O,38,La,2,orthorhombic,63,0.0155,155494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La8Mn7O24,Mn,14,O,48,La,16,triclinic,2,0.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La14Mn15O48,Mn,15,O,48,La,14,triclinic,2,0.0161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La14Mn13O42,Mn,13,O,42,La,14,trigonal,148,0.0198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LaVO3,La,1,O,3,V,1,cubic,221,0.0206,28925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sr2Co2O5,Sr,2,Co,2,O,5,tetragonal,139,0.0209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
