"44666	I 4/m m m	U Ir2 Si2	ThCr2Si2	Ternary R Me2 X2 alloys of the rare earths with the precious metals and silicon (or germanium)	Rossi", D.;  Marazza, R.;  Ferro," R.	Journal of the Less-Common Metals (1979) 66",  p17-p25,,,,,,,,,,,,,,,,,,,,,,
"76601	I 4/m m m	Nd Pt2 Si2	ThCr2Si2	Ternary R Me2 X2 alloys of the rare earths with the precious metals and silicon (or germanium)	Rossi", D.;  Marazza, R.;  Ferro," R.	Journal of the Less-Common Metals (1979) 66",  p17-p25,,,,,,,,,,,,,,,,,,,,,,
"87252	I 4/m m m	Eu Ni2 Si2	ThCr2Si2	Europium silicides and germanides of the Eu M2 X2 type. Crystal structure and the valence state of europium	Mayer", I.;  Felner," I.	Journal of Physics and Chemistry of Solids (1977) 38",  p1031-p1034,,,,,,,,,,,,,,,,,,,,,,,
"87253	I 4/m m m	Eu Ni Si3	ThCr2Si2	Europium silicides and germanides of the Eu M2 X2 type. Crystal structure and the valence state of europium	Mayer", I.;  Felner," I.	Journal of Physics and Chemistry of Solids (1977) 38",  p1031-p1034,,,,,,,,,,,,,,,,,,,,,,,
"87254	I 4/m m m	Eu Ni2 Ge2	ThCr2Si2	Europium silicides and germanides of the Eu M2 X2 type. Crystal structure and the valence state of europium	Mayer", I.;  Felner," I.	Journal of Physics and Chemistry of Solids (1977) 38",  p1031-p1034,,,,,,,,,,,,,,,,,,,,,,,
"87255	I 4/m m m	Eu Cu2 Ge2	ThCr2Si2	Europium silicides and germanides of the Eu M2 X2 type. Crystal structure and the valence state of europium	Mayer", I.;  Felner," I.	Journal of Physics and Chemistry of Solids (1977) 38",  p1031-p1034,,,,,,,,,,,,,,,,,,,,,,,
"87320	I 4/m m m	Ce Mn2 Si2	ThCr2Si2	The crystal and magnetic structure of Ce Mn2 Si2	Siek", S.;  Szytula, A.;  Leciejewicz," J.	Physica Status Solidi A - Applications and Materials (1978) 46",  p101-p105,,,,,,,,,,,,,,,,,,,,,,
"87917	I 4/m m m	Er Pt2 Si2	ThCr2Si2	M Pt2 Si2 compounds of the Th Cr2 Si2 type	Mayer", I.;  Yetor," P.D.	Journal of the Less-Common Metals (1977) 55",  p171-p176,,,,,,,,,,,,,,,,,,,,,,,
"87919	I 4/m m m	Nd Pt2 Si2	ThCr2Si2	M Pt2 Si2 compounds of the Th Cr2 Si2 type	Mayer", I.;  Yetor," P.D.	Journal of the Less-Common Metals (1977) 55",  p171-p176,,,,,,,,,,,,,,,,,,,,,,,
"87921	I 4/m m m	Gd Pt2 Si2	ThCr2Si2	M Pt2 Si2 compounds of the Th Cr2 Si2 type	Mayer", I.;  Yetor," P.D.	Journal of the Less-Common Metals (1977) 55",  p171-p176,,,,,,,,,,,,,,,,,,,,,,,
