610262	P 63/m m c	Cr2 As Sb	NiAs	Helimagnetism in Mn P-type compounds: Mn P, Fe P, Cr As and Cr As1-x Sbx mixed crystals	Kallel, A.;  Boller, H.;  Bertaut, E.F.	Journal of Physics and Chemistry of Solids (1974) 35,  p1139-p1152
610266	P 63/m m c	(Cr5 As2 Sb3)0.4	NiAs	Magnetic transitions in Cr As1-x Sbx (x = 0.6)	Ohashi, M.;  Suzuki, T.;  Ido, H.;  Yamaguchi, Y.	Journal de Physique (Paris), Colloque. (1988) 49, (12(C8)) p211-p212
610268	P 63/m m c	Cr2 As Sb	NiAs	Crystallographic distortion in Cr As0.50 Sb0.50	Kallel, A.;  Mahmoud Nasr-Eddine;  Boller, H.	Solid State Communications (1973) 12,  p665-p671
610308	P 63/m m c	Cu As	NiAs	A partial study of the Ni As - Ni Sb system	Hewitt, D.F.	Economic Geology and the Bulletin of the Society of Economic Geologists (1948) 43,  p408-p415
610835	P 63/m m c	Mn As	NiAs	Magnetic structures and properties of Mn1-t Crt As (0 &lt; t &lt;= 0.40)	Selte, K.;  Kjekshus, A.;  Peterzens, P.G.;  Andresen, A.F.	Acta Chemica Scandinavica, Series A: (28,1974-) (1978) 32,  p653-p657
610843	P 63/m m c	Mn As	NiAs	La polymorphisme particulair du compose Mn As aux temperatures de disparition et de reapparition de l&#39;aimantation spontanee	Guillaud, C.;  Wyart, J.	Comptes Rendus Hebdomadaires des Seances de l&#39;Academie des Sciences (1884 - 1965) (1944) 219,  p393-p395
610922	P 63/m m c	Mn2 As Sb	NiAs	On ferromagnetism in Mn Asx Sb1-x and Mn Asy P1-y compounds	Baerner, K.	Physica Status Solidi A - Applications and Materials (1971) 5,  p405-p413
611024	P 63/m m c	Ni As	NiAs	Arsenides of the  transition metals: II. The nickel arsenides	Heyding, R.D.;  Calvert, L.D.	Canadian Journal of Chemistry (1957) 35,  p1205-p1215
611033	P 63/m m c	Ni As	NiAs	Metallurgical  study of Ni/Ga As contacts. I. Experimental determination of the solid portion of the Ni-Ga-As ternary phase diagram	Guerin, R.;  Guivarc&#39;h, A.	Journal of Applied Physics (1989) 66, (5) p2122-p2128
611040	P 63/m m c	Ni As	NiAs	Das quasi-binaere System Ni As - Ni1.5 Sn	Brand, P.;  Briest, J.	Zeitschrift fuer Anorganische und Allgemeine Chemie (1950) (DE) (1965) 337,  p209-p213
611502	P 63/m m c	Ti As	NiAs	Die Struktur von Ti As	Bachmayer, K.;  Nowotny, H.N.;  Kohl, A.	Monatshefte fuer Chemie (1955) 86,  p39-p43
612347	P 63/m m c	Au Sn	NiAs	A study of the 119Sn Moessbauer isomer shifts in some platinum-tin and gold-tin alloys	Charlton, J.S.;  Cordey-Hayes, M.;  Harris, I.R.	Journal of the Less-Common Metals (1970) 20,  p105-p112
612356	P 63/m m c	Au Sn	NiAs	Röntgenanalyse der Gold-Zinn-Legierungen	Stenbeck, S.;  Westgren, A.	Zeitschrift fuer Physikalische Chemie, Abteilung B: Chemie der Elementarprozesse, Aufbau der Materie (1931) 14,  p91-p96
615210	P 63/m m c	Pt B	NiAs	Reaction of platinum and boron under pressure	Whitney, E.D.;  Giese, R.F.	Nature (London) (1963) 197,  p1293-p1293
616577	P 63/m m c	Bi Cu	NiAs	Roentgenalanlyse des Systems Nickel-Wismut	Haegg, G.;  Funke, G.	Zeitschrift fuer Physikalische Chemie, Abteilung B: Chemie der Elementarprozesse, Aufbau der Materie (1929) 6,  p272-p283
616808	P 63/m m c	Bi Mn	NiAs	The magnetic and crystallographic properties of Mn Bi studied by neutron diffracion	Andresen, A.F.;  Haelg, W.;  Fischer, P.;  Stoll, E.	Acta Chemica Scandinavica (1-27,1973-42,1988) (1967) 21,  p1543-p1554
616811	P 63/m m c	Bi Mn	NiAs	Magnetic properties of alloys in the system Mn Sb - Mn Bi	Ahlborn, K.;  Baerner, K.;  Schroter, W.	Physica Status Solidi A - Applications and Materials (1975) 30,  p251-p259
616812	P 63/m m c	Bi Mn	NiAs	Properties of Mn Bi compounds partially substituted with Cu, Zn. Ti, Sb, and Te	Goebel, H.;  Wolfgang, E.;  Harms, H.	Physica Status Solidi A - Applications and Materials (1976) 34,  p553-p564
616868	P 63/m m c	Bi Ni	NiAs	Investigation of ternary solid solutions on the basis of superconducting compounds	Zhuravlev, N.N.;  Zhdanov, G.S.;  Smirnova, Ye.M.	Physics of Metals and Metallography (1962) 13, (1) p55-p61
616981	P 63/m m c	Bi Pt	NiAs	Investigation of ternary solid solutions on the basis of superconducting compounds	Zhuravlev, N.N.;  Zhdanov, G.S.;  Smirnova, Ye.M.	Physics of Metals and Metallography (1962) 13, (1) p55-p61
617008	P 63/m m c	Bi Rh	NiAs	Investigation of ternary solid solutions on the basis of superconducting compounds	Zhuravlev, N.N.;  Zhdanov, G.S.;  Smirnova, Ye.M.	Physics of Metals and Metallography (1962) 13, (1) p55-p61
622971	P 63/m m c	(Co7 Fe7 S16)0.125	NiAs	Magnetic phase diagram of (Fe, Co)7 S8 and (Mn, Ti) Sb	Sato, M.;  Kamimura, T.;  Shinohara, T.;  Sato, T.	Journal of Magnetism and Magnetic Materials (1990) 90,  p179-p180
622980	P 63/m m c	(Co7 Fe7 Se16)0.13	NiAs	Magnetic properties and anisotropy of (Fe1-x Cox)7 Se8	Sato, M.;  Kamimura, T.;  Iwata, T.	Journal of Applied Physics (1985) 57, (1) p3244-p3246
624484	P 63/m m c	Co Ni Se2	NiAs	On the system Co-Ni-Se	Haraldsen, H.;  Mollerud, R.;  Rost, E.	Acta Chemica Scandinavica (1-27,1973-42,1988) (1967) 21,  p1727-p1736
624515	P 63/m m c	Co Ni Te2	NiAs	Domaine de stabilite de la phase hexagonale dans le diagramme ternaire Ni-Co-Te a 500 C	Bozzolo, A.;  Rey, J.;  Laffitte, M.	Journal de Chimie Physique et de Physico-Chimie Biologique (1970) 67,  p655-p661
624831	P 63/m m c	Co S	NiAs	The tungsten carbide and nickel arsenide structures	Schoenberg, N.	Acta Metallurgica (1954) 2,  p427-p432
624842	P 63/m m c	Co S	NiAs	The cobalt-sulfur system	Kuznetsov, V.G.;  Sokolova, M.A.;  Palkina, K.K.;  Popova, Z.V.	Inorganic Materials (1965) 1, (5) p617-p632
624857	P 63/m m c	Co S	NiAs	Roentgenuntersuchung des Systems Co S	Lundqvist, D.;  Westgren, A.	Zeitschrift fuer Anorganische und Allgemeine Chemie (1950) (DE) (1938) 239,  p85-p85
624893	P 63/m m c	Co Sb	NiAs	On the properties of the Cr1+x Sb, Fe1+x Sb, Co1+x Sb, Ni1+x Sb, Pd1+x Sb, and Pt1-x Sb phases	Kjekshus, A.;  Walseth, K.P.	Acta Chemica Scandinavica (1-27,1973-42,1988) (1969) 23,  p2621-p2630
624900	P 63/m m c	Co Sb	NiAs	The Co-Sb phase diagram and some properties of NiAs-type Co1+x Sb	Hanninger, G.;  Ipser, H.;  Terzieff, P.;  Komarek, K.L.	Journal of the Less-Common Metals (1990) 166,  p103-p114
624901	P 63/m m c	Co Sb	NiAs	Crystal growth and crystal chemistry of Ni As-type compounds: Mn Sb, Co Sb, and Ni Sb	Tu Chen;  Mikkelsen, J.C.;  Charlan, G.B.	Journal of Crystal Growth (1978) 43,  p5-p12
624909	P 63/m m c	Co Sb	NiAs	Röntgenographische Untersuchungen in den Systemen Mn-Bi, Co-Sb, Ni-Sb	Fuerst, U.;  Halla, F.	Zeitschrift fuer Physikalische Chemie, Abteilung B: Chemie der Elementarprozesse, Aufbau der Materie (1938) 40,  p285-p307
624983	P 63/m m c	Co Se	NiAs	On the system Co-Ni-Se	Haraldsen, H.;  Mollerud, R.;  Rost, E.	Acta Chemica Scandinavica (1-27,1973-42,1988) (1967) 21,  p1727-p1736
624986	P 63/m m c	(Co7 Se8)0.26	NiAs	Magnetic properties and anisotropy of (Fe1-x Cox)7 Se8	Sato, M.;  Kamimura, T.;  Iwata, T.	Journal of Applied Physics (1985) 57, (1) p3244-p3246
624996	P 63/m m c	Co Se	NiAs	Vier neue natuerliche Kobaltselenide vom Steinbruch Trogtal bei Laufenthal im Harz	Ramdohr, P.;  Schmitt, M.	Neues Jahrbuch fuer Mineralogie. Monatshefte (Band=Jahr) (1950-) (1955) 1955, (6) p133-p142
625410	P 63/m m c	Co Te	NiAs	Uebergangsmetall-Chalkogensysteme, 4. Mitt.: Die systeme Kobalt-Tellur und Kobalt-Nickel-Tellur	Klepp, K.O.;  Komarek, K.L.	Monatshefte fuer Chemie (1973) 104,  p105-p117
625895	P 63/m m c	(Cr Fe5 Mn6 Sb10)0.18	NiAs	Untersuchungen zum magnetischen Verhalten von Legierungen im System Cr Mn Fe Sb Investigations for the study of the magnetic behaviour of solid solutions in the system Cr Mn Fe Sb	Sondermann, U.	Physica B and C (Netherland) (79,1975-) (1975) 80,  p248-p257
625963	P 63/m m c	(Cr2 Fe9 Sb10)0.19	NiAs	Untersuchungen zum magnetischen Verhalten von Legierungen im System Cr Mn Fe Sb Investigations for the study of the magnetic behaviour of solid solutions in the system Cr Mn Fe Sb	Sondermann, U.	Physica B and C (Netherland) (79,1975-) (1975) 80,  p248-p257
626292	P 63/m m c	Cr Mn Sb2	NiAs	Solid solutions between ferromagnetic and antiferromagnetic compounds with Ni As structure	Lotgering, F.K.;  Gorter, E.W.	Journal of Physics and Chemistry of Solids (1957) 3,  p238-p249
626295	P 63/m m c	Cr Mn Sb2	NiAs	Magnetic structures in the Mn Sb - Cr Sb system	Takei, W.J.;  Cox, D.E.;  Shirane, G.	Physical Review (1,1893-132,1963/141,1966-188,1969) (1963) 129, (5) p2008-p2018
626447	P 63/m m c	(Cr4 Ni Sb5)0.4	NiAs	Crystal physical and magnetic properties of alloys of the quasi-binary system Cr1-x Nix Sb	Makovetskii, G.I.;  Shakhlevich, G.M.	Vestsi Akademii Navuk Belaruskai SSR, Serya Fizika-Matematychnykh Navuk (1980) 1980, (5) p77-p80
626593	P 63/m m c	Cr S	NiAs	X-ray investigation of alloys of the quasibinary systems Cr and Ni sulfides	Makovetskii, G.I.;  Januskevic, K.I.	Doklady Akademii Nauk Belorusskoj SSR (1979) 23,  p798-p
626595	P 63/m m c	Cr S	NiAs	Magnetic properties of Mn-modified Cr S1.17 and Te-modified Cr S1.17	Yuzuri, M.;  Tate, N.	Journal of Magnetism and Magnetic Materials (1983) 31,  p161-p162
626605	P 63/m m c	Cr S	NiAs	A crystal chemical study of mixed chromium chalcogenides	Filatkina, V.S.;  Doronina, L.M.;  Batsanov, S.S.	Journal of Structural Chemistry (USSR) (= Zhurnal Strukturnoi Khimii) (1969) 10, (2) p253-p258
626613	P 63/m m c	Cr S	NiAs	Magnetic properties of the Cr S1-x Sex system	Makovetskii, G.I.;  Shakhlevich, G.M.	Physica Status Solidi A - Applications and Materials (1978) 47,  p219-p222
626618	P 63/m m c	(Cr4 S3 Se3)0.4	NiAs	Magnetic phase diagram of Cr2 S3-x Sex system	Adachi, Y.;  Yuzuri, M.;  Kaneko, T.;  Abe, S.	Journal of Magnetism and Magnetic Materials (1990) 90,  p153-p154
626622	P 63/m m c	Cr2 S Se	NiAs	Magnetic properties of the Cr S1-x Sex system	Makovetskii, G.I.;  Shakhlevich, G.M.	Physica Status Solidi A - Applications and Materials (1978) 47,  p219-p222
626635	P 63/m m c	(Cr20 S16 Te7)0.09	NiAs	Magnetic properties of Mn-modified Cr S1.17 and Te-modified Cr S1.17	Yuzuri, M.;  Tate, N.	Journal of Magnetism and Magnetic Materials (1983) 31,  p161-p162
626684	P 63/m m c	Cr Sb	NiAs	The system chromium - antimony and ist relations to some similar systems	Haraldsen, H.;  Rosenqvist, T.;  Gronvold, F.	Archiv for Mathematik og Naturvidenskab (1949) 50, (4) p95-p135
626687	P 63/m m c	Cr Sb	NiAs	Solid solutions between ferromagnetic and antiferromagnetic compounds with Ni As structure	Lotgering, F.K.;  Gorter, E.W.	Journal of Physics and Chemistry of Solids (1957) 3,  p238-p249
626688	P 63/m m c	Cr Sb	NiAs	The pressure dependence of the lattice parameters of Cr Te and Cr Sb	Nagasaki, H.;  Wakabayashi, I.;  Minomura, S.	Journal of Physics and Chemistry of Solids (1969) 30,  p2405-p2408
626689	P 63/m m c	Cr Sb	NiAs	Helimagnetism in Mn P-type compounds: Mn P, Fe P, Cr As and Cr As1-x Sbx mixed crystals	Kallel, A.;  Boller, H.;  Bertaut, E.F.	Journal of Physics and Chemistry of Solids (1974) 35,  p1139-p1152
626691	P 63/m m c	Cr Sb	NiAs	Influence of high pressure on the magnetic properties of alloys Mn1-x Crx Sb	Grazhdankina, N.P.S;  Medvedeva, I.V.	Physics of Metals and Metallography (1983) 55, (1) p83-p88
626692	P 63/m m c	Cr Sb	NiAs	Magnetic structures in the Mn Sb - Cr Sb system	Takei, W.J.;  Cox, D.E.;  Shirane, G.	Physical Review (1,1893-132,1963/141,1966-188,1969) (1963) 129, (5) p2008-p2018
626704	P 63/m m c	Cr Se	NiAs	Investigation of structure and magnetic properties of the solid solutions of the system Mn1-x Crx Se	Makovetskii, G.I.;  Galyas, A.I.	Doklady Akademii Nauk Belorusskoj SSR (1979) 23, (1) p29-p30
626717	P 63/m m c	Cr Se	NiAs	A crystal chemical study of mixed chromium chalcogenides	Filatkina, V.S.;  Doronina, L.M.;  Batsanov, S.S.	Journal of Structural Chemistry (USSR) (= Zhurnal Strukturnoi Khimii) (1969) 10, (2) p253-p258
626719	P 63/m m c	Cr Se	NiAs	Magnetic properties of the Cr S1-x Sex system	Makovetskii, G.I.;  Shakhlevich, G.M.	Physica Status Solidi A - Applications and Materials (1978) 47,  p219-p222
626721	P 63/m m c	Cr Se	NiAs	Equilibrium diagram of the Cr-Se system	Babitsyna, A.A.;  Chernitsyna, M.A.;  Kalinnikov, V.T.	Russian Journal of Inorganic Chemistry (1975) 20, (12) p1855-p1858
626875	P 63/m m c	Cr Te	NiAs	Magnetic properties of the solid solutions of the system Cr1-x Tix Te (x=0-.25)	Makovetskii, G.I.;  Dymont, V.P.	Doklady Akademii Nauk Belorusskoj SSR (1984) 28, (6) p521-p522
626877	P 63/m m c	Cr Te	NiAs	Transition metal-chalcogen systems viii: The Cr - Te phase diagram	Ipser, H.;  Komarek, K.L.;  Klepp, K.O.	Journal of the Less-Common Metals (1983) 92,  p265-p282
626882	P 63/m m c	Cr Te	NiAs	Solid solutions between ferromagnetic and antiferromagnetic compounds with Ni As structure	Lotgering, F.K.;  Gorter, E.W.	Journal of Physics and Chemistry of Solids (1957) 3,  p238-p249
626883	P 63/m m c	Cr Te	NiAs	The pressure dependence of the lattice parameters of Cr Te and Cr Sb	Nagasaki, H.;  Wakabayashi, I.;  Minomura, S.	Journal of Physics and Chemistry of Solids (1969) 30,  p2405-p2408
626886	P 63/m m c	Cr Te	NiAs	A crystal chemical study of mixed chromium chalcogenides	Filatkina, V.S.;  Doronina, L.M.;  Batsanov, S.S.	Journal of Structural Chemistry (USSR) (= Zhurnal Strukturnoi Khimii) (1969) 10, (2) p253-p258
626889	P 63/m m c	Cr Te	NiAs	Magnetic properties of the Cr Sx Te1-x (x= 0-0.2) solid solutions	Makovetskii, G.I.;  Shakhlevich, G.M.	Kristall und Technik (1979) 14, (1) p97-p105
626891	P 63/m m c	(Cr7 Te8)0.25	NiAs	Magnetic properties of the Cr7-x Fex Te8 (x= 0 to 3) system	Makovetskii, G.I.	Physica Status Solidi A - Applications and Materials (1983) 78,  pK39-pK41
626894	P 63/m m c	Cr Te	NiAs	Substitution von Chrom durch Vanadium und Mangan im Ferromagneten Cr Te	Noesselt, J.;  Sondermann, U.;  Treutmann, W.	Zeitschrift fuer Angewandte Physik (1971) 32, (1) p66-p69
629278	P 63/m m c	Cu Sn	NiAs	Roentgenanalyse der Kupfer-Zinnlegierungen	Westgren, A.	Zeitschrift fuer Anorganische und Allgemeine Chemie (1950) (DE) (1928) 175,  p80-p80
633265	P 63/m m c	Fe S	NiAs	The tungsten carbide and nickel arsenide structures	Schoenberg, N.	Acta Metallurgica (1954) 2,  p427-p432
633396	P 63/m m c	Fe Sb	NiAs	Investigation of the Fe1+x Sb system	Kumar, R.;  Harchand, K.S.;  Vishwamittar;  Chandra, K.;  Jernberg, P.;  Ericsson, T.;  Waeppling, R.	Physical Review, Serie 3. B - Condensed Matter (18,1978-) (1985) 32, (1) p69-p75
633397	P 63/m m c	Fe Sb	NiAs	Solid solutions in the (Fe1.22Sb)1-x (Fe1.68Sn)x system	Vasilev, E.A.;  Virchenko, V.A.	Physica Status Solidi A - Applications and Materials (1982) 70,  pK141-pK143
633476	P 63/m m c	(Fe7 Se8)0.26	NiAs	Magnetic properties and anisotropy of (Fe1-x Cox)7 Se8	Sato, M.;  Kamimura, T.;  Iwata, T.	Journal of Applied Physics (1985) 57, (1) p3244-p3246
633482	P 63/m m c	Fe Se	NiAs	Roentgenograpahische und thermische Untersuchungen im System Ce - Fe - Se	Franz, E.D.	Neues Jahrbuch fuer Mineralogie. Monatshefte (Band=Jahr) (1950-) (1970) 1970,  p147-p157
633490	P 63/m m c	Fe Se	NiAs	Roentgenuntersuchungen am System Eisen - Selen.	Haegg, G.;  Kindstrom, A.L.	Zeitschrift fuer Physikalische Chemie, Abteilung B: Chemie der Elementarprozesse, Aufbau der Materie (1933) 22,  p453-p464
638777	P 63/m m c	Hf Po	NiAs	Monopolonides of Titanium, Zirconium, and Hafnium	Prokin, E.S.;  Aksenov, B.S.;  Chebotarev, N.T.;  Ershova, Z.V.	Radiokhimiya (1978) 20,  p684-p686
641051	P 63/m m c	Ir Sn	NiAs	Kristallstruktur von Ir5 Sn7	Mayer, H.W.;  Ellner, M.;  Schubert, K.	Journal of the Less-Common Metals (1978) 61,  pP1-pP7
643511	P 63/m m c	Mn Sb	NiAs	On the existence of the compound Mn Sb	Vanyarkho, V.G.;  Moshchalkova, N.A.;  Shtanova, O.K.	Inorganic Materials (1988) 24, (8) p1194-p1195
643513	P 63/m m c	Mn Sb	NiAs	Magnetic phase transitions in Mn0.5 Te0.5-x Sbx	Abdul Noor, S.S.	Journal of Applied Physics (1987) 61, (8) p3549-p3551
643514	P 63/m m c	Mn Sb	NiAs	Crystal growth and crystal chemistry of Ni As-type compounds: Mn Sb, Co Sb, and Ni Sb	Tu Chen;  Mikkelsen, J.C.;  Charlan, G.B.	Journal of Crystal Growth (1978) 43,  p5-p12
643515	P 63/m m c	Mn Sb	NiAs	A determination of vapor pressure-temperature relation of oxygen based on latent heat measurements at normal boiling point	Kurinobu, S.;  Uchiyama, S.;  Fujii, T.;  Yamada, K.	Japanese Journal of Applied Physics (1976) 15, (6) p1073-p1078
643517	P 63/m m c	Mn Sb	NiAs	Magneto-optical properties of metallic ferromagnetic materials	Buschow, K.H.J.;  van Engen, P.G.;  Jongebreur, R.	Journal of Magnetism and Magnetic Materials (1983) 38,  p1-p22
643519	P 63/m m c	Mn Sb	NiAs	Solid solutions between ferromagnetic and antiferromagnetic compounds with Ni As structure	Lotgering, F.K.;  Gorter, E.W.	Journal of Physics and Chemistry of Solids (1957) 3,  p238-p249
643522	P 63/m m c	Mn Sb	NiAs	Neutron diffraction and magnetic properties of Mn1+x Sb1-y Sny	Bouwma, J.;  van Bruggen, C.F.;  Haas, C.;  van Laar, B.	Journal de Physique (Paris), Colloque. (1971) 32, (2) pC1-78-pC1-80
643523	P 63/m m c	Mn Sb	NiAs	Effect of high-pressure and high magnetic field on magnetism of Mn As1-x Sbx (0 &lt;= x &lt;= 0.3)	Ido, H.;  Yasuda, S.;  Kido, M.;  Kido, G.;  Miyakawa, T.	Journal de Physique (Paris), Colloque. (1988) 49, (12(C8)) p167-p168
643527	P 63/m m c	Mn Sb	NiAs	Spin glass state of Mnx Ni1-x Sb: Synthesis in high pressure and high temperature atmosphere	Adachi, K.;  Imura, R.;  Matsui, M.;  Sawamoto, H.	Journal of the Physical Society of Japan (1978) 44, (1) p114-p121
643529	P 63/m m c	Mn Sb	NiAs	Influence of high pressure on the magnetic properties of alloys Mn1-x Crx Sb	Grazhdankina, N.P.;  Medvedeva, I.V.	Physics of Metals and Metallography (1983) 55, (1) p83-p88
643530	P 63/m m c	Mn Sb	NiAs	Magnetic structures in the Mn Sb - Cr Sb system	Takei, W.J.;  Cox, D.E.;  Shirane, G.	Physical Review (1,1893-132,1963/141,1966-188,1969) (1963) 129, (5) p2008-p2018
643532	P 63/m m c	Mn Sb	NiAs	Magnetic properties of alloys in the system Mn Sb - Mn Bi	Ahlborn, K.;  Baerner, K.;  Schroter, W.	Physica Status Solidi A - Applications and Materials (1975) 30,  p251-p259
643533	P 63/m m c	Mn Sb	NiAs	Magnetic properties of the Mn1+x Sb1-x Snx system	Vasilev, E.A.;  Gelyasin, A.E.	Physica Status Solidi A - Applications and Materials (1978) 47,  pK55-pK57
643535	P 63/m m c	Mn Sb	NiAs	Ferromagnetic resonance investigations in Mn Sb1-x In X Films	Seshu Bai, V.;  Rama Rao, K.V.S.	Physica Status Solidi A - Applications and Materials (1982) 73,  pK303-pK305
643785	P 63/m m c	Mn Te	NiAs	On the system manganese-tellurium	Furberg, S.	Acta Chemica Scandinavica (1-27,1973-42,1988) (1953) 7,  p693-p694
643786	P 63/m m c	Mn Te	NiAs	Structure and Growth of Mn Se and Mn Te Films	Singh, P.	Indian Journal for Pure and Applied Physics (1980) 18,  p950-p952
643787	P 63/m m c	Mn Te	NiAs	The system Pb Te - Mn Te	Vanyarkho, V.G.;  Zlomanov, V.P.;  Novoselova, A.V.	Inorganic Materials (1970) 6, (8) p1352-p1353
643788	P 63/m m c	Mn Te	NiAs	The system Pb Te - Mn Te	Vanyarkho, V.G.;  Zlomanov, V.P.;  Novoselova, A.V.	Inorganic Materials (1970) 6, (7) p1102-p1104
643790	P 63/m m c	Mn Te	NiAs	Magnetic phase transitions in Mn0.5 Te0.5-x Sbx	Abdul Noor, S.S.	Journal of Applied Physics (1987) 61, (8) p3549-p3551
643791	P 63/m m c	Mn Te	NiAs	Thermophysical properties of manganese monotelluride from 298 to 700 K. Lattice constants, magnetic susceptibility and antiferromagnetic transition	Gronvold, F.;  Kveseth, N.J.;  dos Santos Marques, F.;  Tichy, J.	Journal of Chemical Thermodynamics (1972) 4,  p795-p806
643792	P 63/m m c	Mn Te	NiAs	X-ray photoelectron spectroscopic studies of the semimagnetic semiconductor system Pb1-x MnxTe	Mandale, A.B.;  Badrinaryanan, S.	Journal of electron spectroscopy and related phenomena (1990) 53,  p87-p95
643793	P 63/m m c	Mn Te	NiAs	Manganese telluride-germanium telluride (Mn Te - Ge Te pseudobinary) phase diagram	Johnston, W.D.;  Sestrich, D.E.	Journal of Inorganic and Nuclear Chemistry (1961) 19,  p229-p236
643794	P 63/m m c	Mn Te	NiAs	Mixed chalcogenides	Kamat Dalal, V.N.;  Keer, H.V.;  Biswas, A.B.	Journal of Inorganic and Nuclear Chemistry (1971) 33,  p2839-p2845
643797	P 63/m m c	Mn Te	NiAs	Cubic manganous telluride	Griffiths, C.H.	Journal of Materials Science (1978) 13,  p513-p518
643798	P 63/m m c	Mn Te	NiAs	The pressure dependence of the lattice parameters of Mn Sb and Mn Te	Nagasaki, H.;  Wakabayashi, I.;  Minomura, S.	Journal of Physics and Chemistry of Solids (1969) 30,  p329-p337
643801	P 63/m m c	Mn Te	NiAs	The X-ray photoelectron spectra of Mn S, Mn Se, and Mn Te	Franzen, H.;  Sterner, C.	Journal of Solid State Chemistry (1978) 25,  p227-p230
643804	P 63/m m c	Mn Te	NiAs	The Mn Te - Mn S System	Tien, T.Y.;  Martin, R.J.;  van Vlack, L.H.	Transactions of the Metallurgical Society of Aime (1968) 242,  p2153-p2154
643805	P 63/m m c	Mn Te	NiAs	Ueber feste Loesungen in den Systemen Zn S - Mn S, Zn Se - Mn Se und Zn Te - Mn Te	Juza, R.;  Rabenau, A.;  Pascher, G.	Zeitschrift fuer Anorganische und Allgemeine Chemie (1950) (DE) (1956) 285,  p61-p69
643806	P 63/m m c	Mn Te	NiAs	Lattice constants and melting points of actinide - group IVA-VIA compounds with NaCl-type structures	Sondermann, U.	Zeitschrift fuer Angewandte Physik (1970) 30, (1) p41-p45
643807	P 63/m m c	Mn V Te2	NiAs	Lattice constants and melting points of actinide - group IVA-VIA compounds with NaCl-type structures	Sondermann, U.	Zeitschrift fuer Angewandte Physik (1970) 30, (1) p41-p45
644538	P 63/m m c	Nb N	NiAs	Study of the electrophysical properties of nitrate and hydronitrid phases of niobium	Antonova, M.M.;  Rud&#39;, B.M.;  Levandovskij, V.D.;  Linnik, V.P.;  Shvedova, L.K.	Izvestiya Akademii Nauk SSSR, Neorganicheskie Materialy (1977) 12,  p2085-p2087
644543	P 63/m m c	Nb N	NiAs	New phases of niobium nitride	Terao, N.	Journal of the Less-Common Metals (1971) 23,  p159-p169
644563	P 63/m m c	Nb N	NiAs	Darstellung und Kristallstruktur von Niob-Tantal-Nitridphasen (Nb, Ta)N1	Brauer, G.;  Kiliani, W.	Zeitschrift fuer Anorganische und Allgemeine Chemie (1950) (DE) (1979) 452,  p17-p26
645304	P 63/m m c	Nb S	NiAs	The tungsten carbide and nickel arsenide structures	Schoenberg, N.	Acta Metallurgica (1954) 2,  p427-p432
646334	P 63/m m c	Ni S	NiAs	Phase relations in the system Ni-S-Se at 500 C	Haugsten, K.;  Rost, E.	Acta Chemica Scandinavica (1-27,1973-42,1988) (1969) 23,  p3599-p3600
646338	P 63/m m c	Ni S	NiAs	X-ray studies in the binary system Ni-S	Lundqvist, D.	Arkiv foer Kemi, Mineralogi och Geologi (1947) 24, (21) p1-p12
646340	P 63/m m c	Ni S	NiAs	The tungsten carbide and nickel arsenide structures	Schoenberg, N.	Acta Metallurgica (1954) 2,  p427-p432
646345	P 63/m m c	Ni S	NiAs	Contribution a l&#39;etude du systeme ternaire Ni-S-Se	Cordonnier, J.V.;  Rey, J.;  Laffitte, M.	Comptes Rendus Hebdomadaires des Seances de l&#39;Academie des Sciences, Serie C, Sciences Chimiques (1966-) (1970) 271,  p53-p55
646348	P 63/m m c	Ni S	NiAs	X-ray diffraction analysis of quasibinary alloys in the Cr(1-x) Ni(x) S system	Makovetskii, G.I.;  Januskevic, K.I.	Doklady Akademii Nauk Belorusskoj SSR (1979) 23,  p798-p800
646352	P 63/m m c	Ni S	NiAs	Studies on the Ni Sy Te1-y , system	Kamat Dalal, V.N.;  Keer, H.V.	Journal of the Less-Common Metals (1975) 40,  p145-p151
646355	P 63/m m c	Ni S	NiAs	X-ray diffraction determination of the homogeneity boundaries and nature of the beta-NiS-phase	Kuznetsov, V.G.;  Eliseev, A.A.	Journal of Structural Chemistry (USSR) (= Zhurnal Strukturnoi Khimii) (1961) 2,  p534-p539
646370	P 63/m m c	Ni2 S Se	NiAs	Phase relations in the system Ni-S-Se at 500 C	Haugsten, K.;  Rost, E.	Acta Chemica Scandinavica (1-27,1973-42,1988) (1969) 23,  p3599-p3600
646375	P 63/m m c	(Ni10 S9 Se)0.2	NiAs	Thermal expansion, thermoelectric power, and XPS study of the nonmetal-metal transition in Ni1-x S1-y Sey	Matoba, M.;  Anzai, S.;  Fujimori, A.	Journal of the Physical Society of Japan (1991) 60, (12) p4230-p4244
646415	P 63/m m c	Ni Sb	NiAs	On the properties of the Cr1+x Sb, Fe1+x Sb, Co1+x Sb, Ni1+x Sb, Pd1+x Sb, and Pt1-x Sb phases	Kjekshus, A.;  Walseth, K.P.	Acta Chemica Scandinavica (1-27,1973-42,1988) (1969) 23,  p2621-p2630
646418	P 63/m m c	Ni Sb	NiAs	A partial study of the Ni As - Ni Sb system	Hewitt, D.F.	Economic Geology and the Bulletin of the Society of Economic Geologists (1948) 43,  p408-p417
